user_id,country,rec_item_1,rec_item_2,rec_item_3,rec_item_4,rec_item_5
12915.0,United Kingdom,85038,22328,84946,21915,21755
12916.0,United Kingdom,85038,22328,84946,21915,21755
12917.0,United Kingdom,85038,22328,84946,21915,21755
12918.0,United Kingdom,85038,22328,84946,21915,21755
12919.0,United Kingdom,85038,22328,84946,21915,21755
12920.0,United Kingdom,85038,22328,84946,21915,21755
12921.0,United Kingdom,85038,22328,84946,21915,21755
12922.0,United Kingdom,85038,22328,84946,21915,21755
12923.0,United Kingdom,85038,22328,84946,21915,21755
12924.0,United Kingdom,85038,22328,84946,21915,21755
12925.0,United Kingdom,85038,22328,84946,21915,21755
12926.0,United Kingdom,85038,22328,84946,21915,21755
12927.0,United Kingdom,85038,22328,84946,21915,21755
12928.0,United Kingdom,85038,22328,84946,21915,21755
12929.0,United Kingdom,85038,22328,84946,21915,21755
12930.0,United Kingdom,85038,22328,84946,21915,21755
12931.0,United Kingdom,85038,22328,84946,21915,21755
12932.0,United Kingdom,85038,22328,84946,21915,21755
12933.0,United Kingdom,85038,22328,84946,21915,21755
12934.0,United Kingdom,85038,22328,84946,21915,21755
12935.0,United Kingdom,85038,22328,84946,21915,21755
12936.0,United Kingdom,85038,22328,84946,21915,21755
12937.0,United Kingdom,85038,22328,84946,21915,21755
12938.0,United Kingdom,85038,22328,84946,21915,21755
12939.0,United Kingdom,85038,22328,84946,21915,21755
12940.0,United Kingdom,85038,22328,84946,21915,21755
12941.0,United Kingdom,85038,22328,84946,21915,21755
12942.0,United Kingdom,85038,22328,84946,21915,21755
12943.0,United Kingdom,85038,22328,84946,21915,21755
12944.0,United Kingdom,85038,22328,84946,21915,21755
12945.0,United Kingdom,85038,22328,84946,21915,21755
12946.0,United Kingdom,85038,22328,84946,21915,21755
12947.0,United Kingdom,85038,22328,84946,21915,21755
12948.0,United Kingdom,85038,22328,84946,21915,21755
12949.0,United Kingdom,85038,22328,84946,21915,21755
12950.0,United Kingdom,85038,22328,84946,21915,21755
12951.0,United Kingdom,85038,22328,84946,21915,21755
12952.0,United Kingdom,85038,22328,84946,21915,21755
12953.0,United Kingdom,85038,22328,84946,21915,21755
12954.0,United Kingdom,85038,22328,84946,21915,21755
12955.0,United Kingdom,85038,22328,84946,21915,21755
12956.0,United Kingdom,85038,22328,84946,21915,21755
12957.0,United Kingdom,85038,22328,84946,21915,21755
12958.0,United Kingdom,85038,22328,84946,21915,21755
12959.0,United Kingdom,85038,22328,84946,21915,21755
12960.0,United Kingdom,85038,22328,84946,21915,21755
12961.0,United Kingdom,85038,22328,84946,21915,21755
12962.0,United Kingdom,85038,22328,84946,21915,21755
12963.0,United Kingdom,85038,22328,84946,21915,21755
12964.0,United Kingdom,85038,22328,84946,21915,21755
12965.0,United Kingdom,85038,22328,84946,21915,21755
12966.0,United Kingdom,85038,22328,84946,21915,21755
12967.0,United Kingdom,85038,22328,84946,21915,21755
12968.0,United Kingdom,85038,22328,84946,21915,21755
12969.0,United Kingdom,85038,22328,84946,21915,21755
12970.0,United Kingdom,85038,22328,84946,21915,21755
12971.0,United Kingdom,85038,22328,84946,21915,21755
12972.0,United Kingdom,85038,22328,84946,21915,21755
12973.0,United Kingdom,85038,22328,84946,21915,21755
12974.0,United Kingdom,85038,22328,84946,21915,21755
12975.0,United Kingdom,85038,22328,84946,21915,21755
12976.0,United Kingdom,85038,22328,84946,21915,21755
12977.0,United Kingdom,85038,22328,84946,21915,21755
12978.0,United Kingdom,85038,22328,84946,21915,21755
12979.0,United Arab Emirates,85038,22328,84946,21915,21755
12980.0,United Kingdom,85038,22328,84946,21915,21755
12981.0,United Kingdom,85038,22328,84946,21915,21755
12982.0,United Kingdom,85038,22328,84946,21915,21755
12983.0,United Kingdom,85038,22328,84946,21915,21755
12984.0,United Kingdom,85038,22328,84946,21915,21755
12985.0,United Kingdom,85038,22328,84946,21915,21755
12986.0,United Kingdom,85038,22328,84946,21915,21755
12987.0,United Kingdom,85038,22328,84946,21915,21755
12988.0,United Kingdom,85038,22328,84946,21915,21755
12989.0,United Kingdom,85038,22328,84946,21915,21755
12990.0,United Kingdom,85038,22328,84946,21915,21755
12991.0,United Kingdom,85038,22328,84946,21915,21755
12992.0,United Kingdom,22549,22548,22328,21915,20713
12993.0,United Kingdom,85038,22328,84946,21915,21755
12994.0,United Kingdom,85038,22328,84946,21915,21755
12995.0,United Kingdom,85038,22328,84946,21915,21755
12996.0,United Kingdom,85038,22328,84946,21915,21755
12997.0,United Kingdom,85038,22328,84946,21915,21755
12998.0,United Kingdom,85038,22328,84946,21915,21755
12999.0,United Kingdom,85038,22328,84946,21915,21755
13000.0,United Kingdom,85038,22328,84946,21915,21755
13001.0,United Kingdom,85038,22328,84946,21915,21755
13002.0,United Kingdom,85038,22328,84946,21915,21755
13003.0,United Kingdom,85038,22328,84946,21915,21755
13004.0,United Kingdom,85038,22328,84946,21915,21755
13005.0,United Kingdom,85038,22328,84946,21915,21755
13006.0,United Kingdom,85038,22328,84946,21915,21755
13007.0,United Kingdom,85038,22328,84946,21915,21755
13008.0,United Kingdom,85038,22328,84946,21915,21755
13009.0,United Kingdom,85038,22328,84946,21915,21755
13010.0,United Kingdom,85038,22328,84946,21915,21755
13011.0,United Kingdom,85038,22328,84946,21915,21755
13012.0,United Kingdom,85038,22328,84946,21915,21755
13013.0,United Kingdom,85038,22328,84946,21915,21755
13014.0,United Kingdom,85038,22328,84946,21915,21755
13015.0,United Kingdom,85038,22328,84946,21915,21755
13016.0,United Kingdom,85038,22328,84946,21915,21755
13017.0,United Kingdom,85038,22328,84946,21915,21755
13018.0,United Kingdom,85038,22328,84946,21915,21755
13019.0,United Kingdom,85038,22328,84946,21915,21755
13020.0,United Kingdom,85038,22328,84946,21915,21755
13021.0,United Kingdom,85038,22328,84946,21915,21755
13022.0,Belgium,85038,22328,84946,21915,21755
13023.0,United Kingdom,85038,22328,84946,21915,21755
13024.0,United Kingdom,85038,22328,84946,21915,21755
13025.0,United Kingdom,85038,22328,84946,21915,21755
13026.0,United Kingdom,85038,22328,84946,21915,21755
13027.0,United Kingdom,85038,22328,84946,21915,21755
13028.0,United Kingdom,85038,22328,84946,21915,21755
13029.0,United Kingdom,85038,22328,84946,21915,21755
13030.0,United Kingdom,85038,22328,84946,21915,21755
13031.0,United Kingdom,85038,22328,84946,21915,21755
13032.0,United Kingdom,85038,22328,84946,21915,21755
13033.0,United Kingdom,85038,22328,84946,21915,21755
13034.0,United Kingdom,85038,22328,84946,21915,21755
13035.0,United Kingdom,22328,85038,21915,22548,21955
13036.0,United Kingdom,85038,22328,84946,21915,21755
13037.0,United Kingdom,85038,22328,84946,21915,21755
13038.0,United Kingdom,85038,22328,84946,21915,21755
13039.0,United Kingdom,85038,22328,84946,21915,21755
13040.0,United Kingdom,85038,22328,84946,21915,21755
13041.0,United Kingdom,85038,22328,84946,21915,21755
13042.0,United Kingdom,85038,22328,84946,21915,21755
13043.0,United Kingdom,85038,22328,84946,21915,21755
13044.0,United Kingdom,85038,22328,84946,21915,21755
13045.0,United Kingdom,85038,22328,84946,21915,21755
13046.0,United Kingdom,85038,22328,84946,21915,21755
13047.0,United Kingdom,85038,22328,84946,21915,21755
13048.0,United Kingdom,85038,22328,84946,21915,21755
13049.0,United Kingdom,85038,22328,84946,21915,21755
13050.0,United Kingdom,85038,22328,84946,21915,21755
13051.0,United Kingdom,85038,22328,84946,21915,21755
13052.0,United Kingdom,85038,22328,84946,21915,21755
13053.0,United Kingdom,85038,22328,84946,21915,21755
13055.0,United Kingdom,85038,22328,84946,21915,21755
13056.0,United Kingdom,85038,22328,84946,21915,21755
13057.0,United Kingdom,85038,22328,84946,21915,21755
13058.0,United Kingdom,85038,22328,84946,21915,21755
13059.0,United Kingdom,85038,22328,84946,21915,21755
13060.0,United Kingdom,85038,22328,84946,21915,21755
13061.0,United Kingdom,85038,22328,84946,21915,21755
13062.0,United Kingdom,85038,22328,84946,21915,21755
13063.0,United Kingdom,85038,22328,84946,21915,21755
13064.0,United Kingdom,85038,22328,84946,21915,21755
13065.0,United Kingdom,85038,22328,84946,21915,21755
13066.0,United Kingdom,85038,22328,84946,21915,21755
13067.0,United Kingdom,85038,22328,84946,21915,21755
13068.0,United Kingdom,85038,22328,84946,21915,21755
13069.0,United Kingdom,85038,22328,84946,21915,21755
13070.0,United Kingdom,85038,22328,84946,21915,21755
13071.0,United Kingdom,85038,22328,84946,21915,21755
13072.0,United Kingdom,85038,22328,84946,21915,21755
13073.0,United Kingdom,85038,22328,84946,21915,21755
13074.0,United Kingdom,85038,22328,84946,21915,21755
13075.0,United Kingdom,85038,22328,84946,21915,21755
13076.0,United Kingdom,85038,22328,84946,21915,21755
13077.0,United Kingdom,85038,22328,84946,21915,21755
13078.0,United Kingdom,85038,22328,84946,21915,21755
13079.0,United Kingdom,85038,22328,84946,21915,21755
13080.0,United Kingdom,85038,22328,84946,21915,21755
13081.0,United Kingdom,85038,22328,84946,21915,21755
13082.0,United Kingdom,85038,22328,84946,21915,21755
13083.0,United Kingdom,85038,22328,84946,21915,21755
13084.0,United Kingdom,85038,22328,84946,21915,21755
13085.0,United Kingdom,85038,22328,84946,21915,21755
13086.0,United Kingdom,85038,22328,84946,21915,21755
13087.0,United Kingdom,85038,22328,84946,21915,21755
13088.0,United Kingdom,85038,22328,84946,21915,21755
13089.0,United Kingdom,85038,22328,84946,21915,21755
13090.0,United Kingdom,85038,22328,84946,21915,21755
13091.0,United Kingdom,85038,22328,84946,21915,21755
13092.0,United Kingdom,85038,22328,84946,21915,21755
13093.0,United Kingdom,85038,22328,84946,21915,21755
13094.0,United Kingdom,85038,22328,84946,21915,21755
13095.0,United Kingdom,85038,22328,84946,21915,21755
13096.0,United Kingdom,85038,22328,84946,21915,21755
13097.0,United Kingdom,85038,22328,84946,21915,21755
13098.0,United Kingdom,85038,22328,84946,21915,21755
13099.0,United Kingdom,85038,22328,84946,21915,21755
13101.0,United Kingdom,85038,22328,84946,21915,21755
13102.0,United Kingdom,85038,22328,84946,21915,21755
13103.0,United Kingdom,85038,22328,84946,21915,21755
13104.0,United Kingdom,85038,22328,84946,21915,21755
13105.0,United Kingdom,85038,22328,84946,21915,21755
13106.0,United Kingdom,85038,22328,84946,21915,21755
13107.0,United Kingdom,85038,22328,84946,21915,21755
13108.0,United Kingdom,85038,22328,84946,21915,21755
13109.0,United Kingdom,85038,22328,84946,21915,21755
13110.0,United Kingdom,85038,22328,84946,21915,21755
13111.0,United Kingdom,85038,22328,84946,21915,21755
13112.0,United Kingdom,85038,22328,84946,21915,21755
13113.0,United Kingdom,85038,22328,84946,21915,21755
13114.0,United Kingdom,85038,22328,84946,21915,21755
13115.0,United Kingdom,85038,22328,84946,21915,21755
13116.0,United Kingdom,85038,22328,84946,21915,21755
13117.0,United Kingdom,85038,22328,84946,21915,21755
13118.0,United Kingdom,85038,22328,84946,21915,21755
13119.0,United Kingdom,85038,22328,84946,21915,21755
13120.0,United Kingdom,85038,22328,84946,21915,21755
13121.0,United Kingdom,85038,22328,84946,21915,21755
13122.0,United Kingdom,85038,22328,84946,21915,21755
13123.0,United Kingdom,85038,22328,84946,21915,21755
13124.0,United Kingdom,85038,22328,84946,21915,21755
13125.0,United Kingdom,85038,22328,84946,21915,21755
13126.0,United Kingdom,85038,22328,84946,21915,21755
13127.0,United Kingdom,85038,22328,84946,21915,21755
13128.0,United Kingdom,85038,22328,84946,21915,21755
13129.0,United Kingdom,85038,22328,84946,21915,21755
13130.0,United Kingdom,85038,22328,84946,21915,21755
13131.0,United Kingdom,85038,22328,84946,21915,21755
13132.0,United Kingdom,85038,22328,84946,21915,21755
13133.0,United Kingdom,85038,22328,84946,21915,21755
13134.0,United Kingdom,85038,22328,84946,21915,21755
13135.0,United Kingdom,85038,22328,84946,21915,21755
13136.0,United Kingdom,85038,22328,84946,21915,21755
13137.0,United Kingdom,85038,22328,84946,21915,21755
13138.0,United Kingdom,85038,22328,84946,21915,21755
13139.0,United Kingdom,85038,22328,84946,21915,21755
13140.0,United Kingdom,85038,22328,84946,21915,21755
13141.0,United Kingdom,85038,22328,84946,21915,21755
13142.0,United Kingdom,85038,22328,84946,21915,21755
13143.0,United Kingdom,85038,22328,84946,21915,21755
13144.0,United Kingdom,85038,22328,84946,21915,21755
13145.0,United Kingdom,85038,22328,84946,21915,21755
13146.0,United Kingdom,85038,22328,84946,21915,21755
13147.0,United Kingdom,85038,22328,84946,21915,21755
13148.0,United Kingdom,85038,22328,84946,21915,21755
13149.0,United Kingdom,85038,22328,84946,21915,21755
13150.0,United Kingdom,85038,22328,84946,21915,21755
13151.0,United Kingdom,85038,22328,84946,21915,21755
13152.0,United Kingdom,85038,22328,84946,21915,21755
13153.0,United Kingdom,85038,22328,84946,21915,21755
13154.0,United Kingdom,85038,22328,84946,21915,21755
13155.0,United Kingdom,85038,22328,84946,21915,21755
13156.0,United Kingdom,85038,22328,84946,21915,21755
13157.0,United Kingdom,85038,22328,84946,21915,21755
13158.0,United Kingdom,85038,22328,84946,21915,21755
13159.0,United Kingdom,85038,22328,84946,21915,21755
13160.0,United Kingdom,85038,22328,84946,21915,21755
13161.0,United Kingdom,85038,22328,84946,21915,21755
13162.0,United Kingdom,85038,22328,84946,21915,21755
13163.0,United Kingdom,85038,22328,84946,21915,21755
13164.0,United Kingdom,85038,22328,84946,21915,21755
13165.0,United Kingdom,85038,22328,84946,21915,21755
13166.0,United Kingdom,85038,22328,84946,21915,21755
13167.0,United Kingdom,85038,22328,84946,21915,21755
13168.0,United Kingdom,85038,22328,84946,21915,21755
13169.0,United Kingdom,85038,22328,84946,21915,21755
13170.0,United Kingdom,85038,22328,84946,21915,21755
13171.0,United Kingdom,85038,22328,84946,21915,21755
13172.0,United Kingdom,85038,22328,84946,21915,21755
13173.0,United Kingdom,85038,22328,84946,21915,21755
13174.0,United Kingdom,85038,22328,84946,21915,21755
13175.0,United Kingdom,85038,22328,84946,21915,21755
13176.0,United Kingdom,85038,22328,84946,21915,21755
13177.0,United Kingdom,85038,22328,84946,21915,21755
13178.0,United Kingdom,85038,22328,84946,21915,21755
13179.0,United Kingdom,85038,22328,84946,21915,21755
13180.0,United Kingdom,85038,22328,84946,21915,21755
13181.0,United Kingdom,85038,22328,84946,21915,21755
13182.0,United Kingdom,85038,22328,84946,21915,21755
13183.0,United Kingdom,85038,22328,84946,21915,21755
13184.0,United Kingdom,85038,22328,84946,21915,21755
13185.0,United Kingdom,85038,22328,84946,21915,21755
13186.0,United Kingdom,85038,22328,84946,21915,21755
13187.0,United Kingdom,85038,22328,84946,21915,21755
13188.0,United Kingdom,85038,22328,84946,21915,21755
13189.0,United Kingdom,85038,22328,84946,21915,21755
13190.0,United Kingdom,85038,22328,84946,21915,21755
13191.0,United Kingdom,85038,22328,84946,21915,21755
13192.0,United Kingdom,85038,22328,84946,21915,21755
13193.0,United Kingdom,85038,22328,84946,21915,21755
13194.0,United Kingdom,85038,22328,84946,21915,21755
13195.0,United Kingdom,85038,22328,84946,21915,21755
13196.0,United Kingdom,85038,22328,84946,21915,21755
13197.0,United Kingdom,85038,22328,84946,21915,21755
13198.0,United Kingdom,85038,22328,84946,21915,21755
13199.0,United Kingdom,85038,22328,84946,21915,21755
13200.0,United Kingdom,85038,22328,84946,21915,21755
13201.0,United Kingdom,85038,22328,84946,21915,21755
13202.0,United Kingdom,85038,22328,84946,21915,21755
13203.0,United Kingdom,85038,22328,84946,21915,21755
13204.0,United Kingdom,85038,22328,84946,21915,21755
13205.0,United Kingdom,85038,22328,84946,21915,21755
13206.0,United Kingdom,85038,22328,84946,21915,21755
13207.0,United Kingdom,85038,22328,84946,21915,21755
13208.0,United Kingdom,85038,22328,84946,21915,21755
13209.0,United Kingdom,85038,22328,84946,21915,21755
13210.0,United Kingdom,85038,22328,84946,21915,21755
13211.0,United Kingdom,85038,22328,84946,21915,21755
13212.0,United Kingdom,85038,22328,84946,21915,21755
13213.0,United Kingdom,85038,22328,84946,21915,21755
13214.0,United Kingdom,85038,22328,84946,21915,21755
13215.0,United Kingdom,85038,22328,84946,21915,21755
13216.0,United Kingdom,85038,22328,84946,21915,21755
13217.0,United Kingdom,85038,22328,84946,21915,21755
13218.0,United Kingdom,85038,22328,84946,21915,21755
13219.0,United Kingdom,85038,22328,84946,21915,21755
13220.0,United Kingdom,85038,22328,84946,21915,21755
13221.0,United Kingdom,85038,22328,84946,21915,21755
13222.0,United Kingdom,85038,22328,84946,21915,21755
13223.0,United Kingdom,85038,22328,84946,21915,21755
13224.0,United Kingdom,85038,22328,84946,21915,21755
13225.0,United Kingdom,85038,22328,84946,21915,21755
13226.0,United Kingdom,85038,22328,84946,21915,21755
13227.0,United Kingdom,85038,22328,84946,21915,21755
13228.0,United Kingdom,85038,22328,84946,21915,21755
13229.0,United Kingdom,85038,22328,84946,21915,21755
13230.0,United Kingdom,85038,22328,84946,21915,21755
13232.0,United Kingdom,85038,22328,84946,21915,21755
13233.0,United Kingdom,85038,22328,84946,21915,21755
13234.0,United Kingdom,85038,22328,84946,21915,21755
13235.0,United Kingdom,85038,22328,84946,21915,21755
13236.0,United Kingdom,85038,22328,84946,21915,21755
13237.0,United Kingdom,85038,22328,84946,21915,21755
13238.0,United Kingdom,85038,22328,84946,21915,21755
13239.0,United Kingdom,85038,22328,84946,21915,21755
13240.0,United Kingdom,85038,22328,84946,21915,21755
13241.0,United Kingdom,85038,22328,84946,21915,21755
13242.0,United Kingdom,85038,22328,84946,21915,21755
13243.0,United Kingdom,85038,22328,84946,21915,21755
13244.0,United Kingdom,85038,22328,84946,21915,21755
13245.0,United Kingdom,85038,22328,84946,21915,21755
13246.0,United Kingdom,85038,22328,84946,21915,21755
13247.0,United Kingdom,85038,22328,84946,21915,21755
13248.0,United Kingdom,85038,22328,84946,21915,21755
13249.0,United Kingdom,85038,22328,84946,21915,21755
13250.0,United Kingdom,85038,22328,84946,21915,21755
13251.0,United Kingdom,85038,22328,84946,21915,21755
13252.0,United Kingdom,85038,22328,84946,21915,21755
13253.0,United Kingdom,85038,22328,84946,21915,21755
13254.0,United Kingdom,85038,22328,84946,21915,21755
13255.0,United Kingdom,85038,22328,84946,21915,21755
13256.0,United Kingdom,85038,22328,84946,21915,21755
13257.0,United Kingdom,85038,22328,84946,21915,21755
13258.0,United Kingdom,85038,22328,84946,21915,21755
13259.0,United Kingdom,85038,22328,84946,21915,21755
13260.0,United Kingdom,85038,22328,84946,21915,21755
13261.0,United Kingdom,85038,22328,84946,21915,21755
13262.0,United Kingdom,85038,22328,84946,21915,21755
